time.yy;time.mm;time.dd;time.hh;tre200h0;gls;str.diffus;ground_temp
2018;8;30;6;7.6;204;94;10.10187277
2018;8;30;7;10.1;320;121;10.101924
2018;8;30;8;12.1;479;130;10.10197396
2018;8;30;9;14.5;612;151;10.10202266
2018;8;30;10;16.2;695;207;10.1020701
2018;8;30;11;17;770;199;10.10211627
2018;8;30;12;18.2;686;293;10.10216117
2018;8;30;13;18.9;679;218;10.10220482
2018;8;30;14;19.5;550;192;10.10224719
2018;8;30;15;19.6;416;144;10.1022883
2018;8;30;16;19.2;255;116;10.10232815
2018;8;30;17;17.7;89;67;10.10236673
2018;8;30;18;14.8;0;0;10.10240405
2018;8;30;19;13.2;0;0;10.1024401
2018;8;30;20;12.2;0;0;10.10247489
2018;8;30;21;11.5;0;0;10.10250841
2018;8;30;22;10.9;2;0;10.10254067
2018;8;30;23;11.3;0;0;10.10257166
2018;8;31;0;11.1;2;0;10.10260139
2018;8;31;1;11.2;2;0;10.10262985
2018;8;31;2;11.6;2;0;10.10265705
2018;8;31;3;11.6;1;0;10.10268298
2018;8;31;4;11.7;0;0;10.10270765
2018;8;31;5;11.9;3;3;10.10273106
2018;8;31;6;12.3;92;84;10.10275319
2018;8;31;7;13.9;308;150;10.10277407
2018;8;31;8;15.4;471;149;10.10279368
2018;8;31;9;16.5;551;241;10.10281202
2018;8;31;10;17.1;608;309;10.1028291
2018;8;31;11;17.7;714;276;10.10284491
2018;8;31;12;18.5;694;292;10.10285946
2018;8;31;13;18.9;665;198;10.10287274
2018;8;31;14;19.2;598;114;10.10288476
2018;8;31;15;18.5;445;98;10.10289551
2018;8;31;16;17.3;263;94;10.102905
2018;8;31;17;16.1;107;61;10.10291322
2018;8;31;18;15.1;0;0;10.10292018
2018;8;31;19;14.1;0;0;10.10292587
2018;8;31;20;13.3;0;0;10.1029303
2018;8;31;21;12.4;0;0;10.10293346
2018;8;31;22;11.6;0;0;10.10293536
2018;8;31;23;10.9;0;0;10.102936
2018;9;1;0;10.2;0;0;10.10293533
2018;9;1;1;9.6;0;0;10.10293332
2018;9;1;2;9.4;0;0;10.10292999
2018;9;1;3;9.4;0;0;10.10292531
2018;9;1;4;9.4;0;0;10.10291931
2018;9;1;5;10.3;30;30;10.10291196
2018;9;1;6;11.2;109;88;10.10290328
2018;9;1;7;13.2;267;151;10.10289327
2018;9;1;8;15.6;508;177;10.10288192
2018;9;1;9;17.8;526;287;10.10286924
2018;9;1;10;18.4;378;337;10.10285522
2018;9;1;11;19.6;566;322;10.10283987
2018;9;1;12;19.2;325;316;10.10282318
2018;9;1;13;19.4;324;316;10.10280515
2018;9;1;14;19.3;265;259;10.1027858
2018;9;1;15;19;173;172;10.1027651
2018;9;1;16;18.6;120;118;10.10274307
2018;9;1;17;17.4;45;45;10.10271971
2018;9;1;18;16.1;4;0;10.10269501
2018;9;1;19;14.3;0;0;10.10266898
2018;9;1;20;12.6;1;0;10.10264161
2018;9;1;21;11.9;0;0;10.1026129
2018;9;1;22;11.9;1;0;10.10258287
2018;9;1;23;11.7;1;0;10.10255149
2018;9;2;0;12.3;1;0;10.10251878
2018;9;2;1;12.6;0;0;10.10248474
2018;9;2;2;12.9;0;0;10.10244936
2018;9;2;3;12.9;0;0;10.10241265
2018;9;2;4;12.7;1;0;10.1023746
2018;9;2;5;12.5;2;0;10.10233522
2018;9;2;6;12.7;12;12;10.1022945
2018;9;2;7;12.9;44;44;10.10225245
2018;9;2;8;13.2;58;58;10.10220906
2018;9;2;9;13.4;43;43;10.10216434
2018;9;2;10;13.4;42;42;10.10211828
2018;9;2;11;13.3;43;43;10.10207089
2018;9;2;12;13.3;50;50;10.10202216
2018;9;2;13;13;58;58;10.1019721
2018;9;2;14;12.6;40;40;10.10192071
2018;9;2;15;13;83;83;10.10186798
2018;9;2;16;13.3;54;54;10.10181391
2018;9;2;17;12.9;13;13;10.10175851
2018;9;2;18;12.6;2;0;10.10170178
2018;9;2;19;12.3;1;0;10.10164371
2018;9;2;20;12.2;0;0;10.10158431
2018;9;2;21;12.1;1;0;10.10152357
2018;9;2;22;11.9;2;0;10.1014615
2018;9;2;23;11;1;0;10.1013981
2018;9;3;0;10.9;0;0;10.10133336
2018;9;3;1;10.6;0;0;10.10126728
2018;9;3;2;10.4;0;0;10.10120188
2018;9;3;3;10.3;1;0;10.10113113
2018;9;3;4;10.2;0;0;10.10106106
2018;9;3;5;10;3;3;10.10098965
2018;9;3;6;10.1;57;57;10.1009169
2018;9;3;7;11.3;183;157;10.10084282
2018;9;3;8;12.3;185;177;10.10076741
2018;9;3;9;13.6;386;304;10.10069066
2018;9;3;10;14.8;471;343;10.10061258
2018;9;3;11;15.7;488;405;10.10053317
2018;9;3;12;14.9;476;361;10.10045242
2018;9;3;13;14.2;387;327;10.10037034
2018;9;3;14;14;224;220;10.10028692
2018;9;3;15;13.5;152;152;10.10020217
2018;9;3;16;13.1;100;100;10.10011609
2018;9;3;17;12.5;18;18;10.10002867
2018;9;3;18;11.4;1;0;10.09993992
2018;9;3;19;11.1;2;0;10.09984984
2018;9;3;20;10.8;1;0;10.09975842
2018;9;3;21;10.5;0;0;10.09966567
2018;9;3;22;10.3;3;0;10.09957158
2018;9;3;23;10.1;1;0;10.09947617
2018;9;4;0;9.9;1;0;10.09937941
2018;9;4;1;9.5;0;0;10.09928133
2018;9;4;2;9.6;0;0;10.09918191
2018;9;4;3;9.6;1;0;10.09908116
2018;9;4;4;9.8;1;0;10.09897908
2018;9;4;5;9.6;5;5;10.09887566
2018;9;4;6;9.9;46;46;10.09877091
2018;9;4;7;10.4;91;91;10.09866483
2018;9;4;8;10.8;133;133;10.09855741
2018;9;4;9;11.4;205;203;10.09844867
2018;9;4;10;12.6;338;326;10.09833859
2018;9;4;11;13.1;393;379;10.09822717
2018;9;4;12;12.8;358;345;10.09811443
2018;9;4;13;12.6;159;159;10.09800035
2018;9;4;14;13;271;261;10.09788494
2018;9;4;15;13.1;161;159;10.09776819
2018;9;4;16;11.9;36;36;10.09765012
2018;9;4;17;11.5;16;16;10.09753071
2018;9;4;18;10.8;6;0;10.09740997
2018;9;4;19;9.9;0;0;10.09728789
2018;9;4;20;9;0;0;10.09716449
2018;9;4;21;8;0;0;10.09703975
2018;9;4;22;7;0;0;10.09691368
2018;9;4;23;7.5;0;0;10.09678628
2018;9;5;0;7.6;0;0;10.09665755
2018;9;5;1;8.3;0;0;10.09652748
2018;9;5;2;8.4;2;0;10.09639609
2018;9;5;3;8.2;0;0;10.09626336
2018;9;5;4;8.2;2;0;10.0961293
2018;9;5;5;8;12;12;10.09599391
2018;9;5;6;8.8;85;76;10.09585718
2018;9;5;7;10.1;189;156;10.09571913
2018;9;5;8;12.1;428;217;10.09557974
2018;9;5;9;13.5;356;284;10.09543903
2018;9;5;10;15.1;700;234;10.09529698
2018;9;5;11;15.3;565;369;10.0951536
2018;9;5;12;15.9;609;345;10.09500889
2018;9;5;13;16.5;653;200;10.09486285
2018;9;5;14;16.9;538;144;10.09471548
2018;9;5;15;17.1;397;122;10.09456678
2018;9;5;16;16.7;236;87;10.09441674
2018;9;5;17;15.6;79;48;10.09426538
2018;9;5;18;12.5;5;0;10.09411269
2018;9;5;19;10.8;0;0;10.09395866
2018;9;5;20;9.3;0;0;10.09380331
2018;9;5;21;8.9;0;0;10.09364662
2018;9;5;22;8.3;0;0;10.09348861
2018;9;5;23;7.4;0;0;10.09332926
2018;9;6;0;6.8;0;0;10.09316858
2018;9;6;1;6.1;0;0;10.09300658
2018;9;6;2;6.3;0;0;10.09284324
2018;9;6;3;6;2;0;10.09267858
2018;9;6;4;5.2;0;0;10.09251258
2018;9;6;5;5.6;14;14;10.09234526
2018;9;6;6;7.4;94;76;10.0921766
2018;9;6;7;10.3;275;130;10.09200662
2018;9;6;8;12.6;457;160;10.09183531
2018;9;6;9;13.8;508;271;10.09166267
2018;9;6;10;14;412;327;10.09148869
2018;9;6;11;15.5;719;274;10.09131339
2018;9;6;12;16.7;650;275;10.09113676
2018;9;6;13;17.4;617;194;10.09095881
2018;9;6;14;17.6;523;148;10.09077952
2018;9;6;15;17.7;387;127;10.0905989
2018;9;6;16;17.4;222;93;10.09041696
2018;9;6;17;16.1;74;47;10.09023369
2018;9;6;18;13.7;3;0;10.09004909
2018;9;6;19;10.5;0;0;10.08986316
2018;9;6;20;9.7;0;0;10.0896759
2018;9;6;21;9.5;0;0;10.08948731
2018;9;6;22;9;0;0;10.0892974
2018;9;6;23;7.7;0;0;10.08910616
2018;9;7;0;7.4;0;0;10.08891359
2018;9;7;1;7.1;1;0;10.08871969
2018;9;7;2;6.9;0;0;10.08852447
2018;9;7;3;6.7;0;0;10.08832791
2018;9;7;4;6.7;0;0;10.08813003
2018;9;7;5;6.5;15;15;10.08793083
2018;9;7;6;8.1;106;79;10.08773029
2018;9;7;7;10;258;133;10.08752843
2018;9;7;8;12.6;420;168;10.08732524
2018;9;7;9;14.5;535;220;10.08712073
2018;9;7;10;15.8;648;228;10.08691489
2018;9;7;11;17;704;194;10.08670772
2018;9;7;12;18.3;697;186;10.08649922
2018;9;7;13;19.4;620;198;10.0862894
2018;9;7;14;20.4;512;153;10.08607825
2018;9;7;15;20.3;373;139;10.08586578
2018;9;7;16;19.8;216;92;10.08565198
2018;9;7;17;18.3;68;45;10.08543685
2018;9;7;18;13.2;3;0;10.0852204
2018;9;7;19;12;0;0;10.08500262
2018;9;7;20;11.1;0;0;10.08478352
2018;9;7;21;10.1;0;0;10.08456309
2018;9;7;22;10.5;0;0;10.08434134
2018;9;7;23;9.9;0;0;10.08411826
2018;9;8;0;9.1;0;0;10.08389385
2018;9;8;1;8.4;0;0;10.08366812
2018;9;8;2;8.2;0;0;10.08344107
2018;9;8;3;7.5;2;0;10.08321269
2018;9;8;4;8;0;0;10.08298299
2018;9;8;5;8.3;13;13;10.08275196
2018;9;8;6;9.2;93;77;10.0825196
2018;9;8;7;11.1;245;141;10.08228593
2018;9;8;8;13.4;410;183;10.08205093
2018;9;8;9;15.7;553;179;10.0818146
2018;9;8;10;18;637;232;10.08157695
2018;9;8;11;19.6;665;262;10.08133798
2018;9;8;12;20.7;658;225;10.08109768
2018;9;8;13;21.5;606;192;10.08085606
2018;9;8;14;22.3;505;154;10.08061311
2018;9;8;15;22.2;363;151;10.08036885
2018;9;8;16;21.5;198;108;10.08012326
2018;9;8;17;19.7;54;43;10.07987634
2018;9;8;18;16;4;0;10.07962811
2018;9;8;19;14.2;0;0;10.07937855
2018;9;8;20;12.7;0;0;10.07912766
2018;9;8;21;12.4;0;0;10.07887546
2018;9;8;22;11.7;0;0;10.07862193
2018;9;8;23;11.4;0;0;10.07836708
2018;9;9;0;11.4;2;0;10.07811091
2018;9;9;1;11.5;0;0;10.07785342
2018;9;9;2;11.1;1;0;10.0775946
2018;9;9;3;11.1;0;0;10.07733447
2018;9;9;4;10.8;1;0;10.07707301
2018;9;9;5;10.5;8;8;10.07681023
2018;9;9;6;11.5;62;62;10.07654613
2018;9;9;7;13;159;146;10.0762807
2018;9;9;8;15.4;340;224;10.07601396
2018;9;9;9;17.5;435;293;10.07574589
2018;9;9;10;17.9;350;327;10.07547651
2018;9;9;11;19;472;367;10.0752058
2018;9;9;12;20.4;548;351;10.07493378
2018;9;9;13;21.1;454;324;10.07466043
2018;9;9;14;20.8;267;257;10.07438576
2018;9;9;15;20.4;206;189;10.07410978
2018;9;9;16;18.5;74;74;10.07383247
2018;9;9;17;17.4;24;24;10.07355384
2018;9;9;18;16.6;1;0;10.0732739
2018;9;9;19;15.4;1;0;10.07299263
2018;9;9;20;14.8;1;0;10.07271005
2018;9;9;21;14.5;0;0;10.07242614
2018;9;9;22;14.1;1;0;10.07214092
2018;9;9;23;13.8;1;0;10.07185438
2018;9;10;0;13.7;1;0;10.07156652
2018;9;10;1;13.2;0;0;10.07127734
2018;9;10;2;12.9;1;0;10.07098684
2018;9;10;3;12.4;1;0;10.07069503
2018;9;10;4;11.4;0;0;10.07040189
2018;9;10;5;11.1;6;6;10.07010744
2018;9;10;6;12.1;85;73;10.06981167
2018;9;10;7;14.5;244;135;10.06951459
2018;9;10;8;16.7;398;191;10.06921618
2018;9;10;9;17.8;396;273;10.06891646
2018;9;10;10;19.5;625;253;10.06861542
2018;9;10;11;20.6;664;251;10.06831307
2018;9;10;12;21.6;652;218;10.06800939
2018;9;10;13;22.3;591;240;10.06770441
2018;9;10;14;22.2;281;250;10.0673981
2018;9;10;15;22.5;358;175;10.06709048
2018;9;10;16;22.2;193;101;10.06678154
2018;9;10;17;19.1;46;39;10.06647129
2018;9;10;18;16.2;0;0;10.06615972
2018;9;10;19;15.6;0;0;10.06584683
2018;9;10;20;14.3;0;0;10.06553263
2018;9;10;21;12.8;0;0;10.06521711
2018;9;10;22;12.8;0;0;10.06490028
2018;9;10;23;13.5;0;0;10.06458213
2018;9;11;0;12.8;0;0;10.06426267
2018;9;11;1;12.9;0;0;10.0639419
2018;9;11;2;13;0;0;10.06361981
2018;9;11;3;13;1;0;10.0632964
2018;9;11;4;12.2;0;0;10.06297168
2018;9;11;5;11.4;14;14;10.06264565
2018;9;11;6;13.1;113;57;10.0623183
2018;9;11;7;15.4;269;100;10.06198964
2018;9;11;8;17.3;350;231;10.06165967
2018;9;11;9;17.6;262;237;10.06132838
2018;9;11;10;18.4;405;333;10.06099578
2018;9;11;11;18.8;288;279;10.06066186
2018;9;11;12;18.6;183;182;10.06032664
2018;9;11;13;18.6;160;160;10.0599901
2018;9;11;14;18.1;123;123;10.05965225
2018;9;11;15;17.7;151;149;10.05931308
2018;9;11;16;17.8;151;105;10.05897261
2018;9;11;17;16.9;7;7;10.05863082
2018;9;11;18;15.8;1;0;10.05828772
2018;9;11;19;14.6;0;0;10.05794331
2018;9;11;20;14.2;0;0;10.05759759
2018;9;11;21;14.2;0;0;10.05725056
2018;9;11;22;14;0;0;10.05690221
2018;9;11;23;14.2;0;0;10.05655256
2018;9;12;0;13.8;0;0;10.05620159
2018;9;12;1;13.3;0;0;10.05584932
2018;9;12;2;13.1;0;0;10.05549573
2018;9;12;3;13.2;0;0;10.05514083
2018;9;12;4;13.3;0;0;10.05478463
2018;9;12;5;13.3;4;4;10.05442711
2018;9;12;6;13.7;63;62;10.05406829
2018;9;12;7;14.7;132;129;10.05370815
2018;9;12;8;15.8;193;187;10.05334671
2018;9;12;9;16.3;213;209;10.05298396
2018;9;12;10;17.9;405;336;10.0526199
2018;9;12;11;19.2;576;346;10.05225453
2018;9;12;12;18.4;417;345;10.05188785
2018;9;12;13;19;330;307;10.05151986
2018;9;12;14;19;216;211;10.05115057
2018;9;12;15;18.6;182;175;10.05077997
2018;9;12;16;18.5;114;109;10.05040806
2018;9;12;17;17.4;33;33;10.05003484
2018;9;12;18;14.9;0;0;10.04966032
2018;9;12;19;13.5;0;0;10.04928449
2018;9;12;20;12.7;0;0;10.04890735
2018;9;12;21;11.9;0;0;10.0485289
2018;9;12;22;11;0;0;10.04814915
2018;9;12;23;10.5;0;0;10.0477681
2018;9;13;0;10.1;0;0;10.04738573
2018;9;13;1;10.2;0;0;10.04700207
2018;9;13;2;10.2;0;0;10.04661709
2018;9;13;3;10;0;0;10.04623081
2018;9;13;4;10.1;1;0;10.04584323
2018;9;13;5;10.2;5;5;10.04545434
2018;9;13;6;11.1;56;56;10.04506415
2018;9;13;7;13;183;143;10.04467265
2018;9;13;8;15.2;326;221;10.04427984
2018;9;13;9;16.8;360;285;10.04388574
2018;9;13;10;18.1;504;324;10.04349033
2018;9;13;11;19.6;611;308;10.04309361
2018;9;13;12;19.2;379;332;10.04269559
2018;9;13;13;16.4;191;189;10.04229627
2018;9;13;14;13.6;51;51;10.04189565
2018;9;13;15;13.4;111;111;10.04149372
2018;9;13;16;14;63;63;10.04109049
2018;9;13;17;14;32;32;10.04068596
2018;9;13;18;13.6;0;0;10.04028012
2018;9;13;19;13.4;0;0;10.03987299
2018;9;13;20;12.5;1;0;10.03946455
2018;9;13;21;11.5;0;0;10.03905481
2018;9;13;22;11.5;0;0;10.03864377
2018;9;13;23;11.6;2;0;10.03823143
2018;9;14;0;11.6;0;0;10.03781778
2018;9;14;1;11.5;0;0;10.03740284
2018;9;14;2;11.7;1;0;10.0369866
2018;9;14;3;12;0;0;10.03656905
2018;9;14;4;12.2;1;0;10.03615021
2018;9;14;5;12.5;3;3;10.03573006
2018;9;14;6;12.9;29;29;10.03530862
2018;9;14;7;13.8;135;122;10.03488587
2018;9;14;8;15.3;323;219;10.03446183
2018;9;14;9;16;359;267;10.03403649
2018;9;14;10;15.5;171;171;10.03360985
2018;9;14;11;15.1;358;305;10.03318191
2018;9;14;12;15.9;210;206;10.03275267
2018;9;14;13;15.8;291;282;10.03232214
2018;9;14;14;14.7;196;191;10.03189031
2018;9;14;15;16.3;276;177;10.03145718
2018;9;14;16;16.3;146;104;10.03102275
2018;9;14;17;14.8;33;33;10.03058702
2018;9;14;18;13.2;0;0;10.03015
2018;9;14;19;12.2;0;0;10.02971168
2018;9;14;20;12.3;0;0;10.02927207
2018;9;14;21;12.1;0;0;10.02883116
2018;9;14;22;11.4;1;0;10.02838895
2018;9;14;23;10.9;0;0;10.02794545
2018;9;15;0;10.2;0;0;10.02750065
2018;9;15;1;9.4;0;0;10.02705456
2018;9;15;2;10.3;1;0;10.02660717
2018;9;15;3;10.9;0;0;10.02615849
2018;9;15;4;11.6;1;0;10.02570851
2018;9;15;5;12.1;3;3;10.02525724
2018;9;15;6;12.8;23;23;10.02480467
2018;9;15;7;14.2;55;55;10.02435081
2018;9;15;8;14.7;103;103;10.02389566
2018;9;15;9;15.1;103;103;10.02343921
2018;9;15;10;15.9;267;262;10.02298147
2018;9;15;11;16.3;245;242;10.02252244
2018;9;15;12;15.9;179;178;10.02206212
2018;9;15;13;16.6;230;226;10.0216005
2018;9;15;14;17.5;196;194;10.02113759
2018;9;15;15;17.6;100;100;10.02067339
2018;9;15;16;16.3;24;24;10.02020789
2018;9;15;17;14.9;4;4;10.01974111
2018;9;15;18;15.4;0;0;10.01927303
2018;9;15;19;14.6;0;0;10.01880367
2018;9;15;20;13.8;0;0;10.01833301
2018;9;15;21;13.5;1;0;10.01786106
2018;9;15;22;13.1;0;0;10.01738783
2018;9;15;23;12.3;0;0;10.0169133
2018;9;16;0;11.9;0;0;10.01643748
2018;9;16;1;10.5;0;0;10.01596037
2018;9;16;2;9.7;0;0;10.01548198
2018;9;16;3;9;0;0;10.01500229
2018;9;16;4;8.2;0;0;10.01452132
2018;9;16;5;8.8;6;0;10.01403906
2018;9;16;6;10.3;73;57;10.01355551
2018;9;16;7;13.1;260;96;10.01307067
2018;9;16;8;16;402;131;10.01258455
2018;9;16;9;18.2;552;129;10.01209713
2018;9;16;10;19.8;649;131;10.01160843
2018;9;16;11;20.7;684;148;10.01111845
2018;9;16;12;21.9;667;149;10.01062717
2018;9;16;13;22.5;602;145;10.01013462
2018;9;16;14;22.7;455;181;10.00964077
2018;9;16;15;22.8;300;156;10.00914564
2018;9;16;16;22.4;193;82;10.00864922
2018;9;16;17;19.1;32;32;10.00815152
2018;9;16;18;16.1;0;0;10.00765253
2018;9;16;19;14.6;0;0;10.00715226
2018;9;16;20;13.5;0;0;10.0066507
2018;9;16;21;12.6;0;0;10.00614786
2018;9;16;22;12.2;0;0;10.00564374
2018;9;16;23;11.8;0;0;10.00513833
2018;9;17;0;12;0;0;10.00463164
2018;9;17;1;10.9;0;0;10.00412366
2018;9;17;2;10.7;0;0;10.00361441
2018;9;17;3;9.7;0;0;10.00310387
2018;9;17;4;9.8;0;0;10.00259204
2018;9;17;5;9.3;6;0;10.00207894
2018;9;17;6;10.8;98;52;10.00156455
2018;9;17;7;13.8;265;82;10.00104888
2018;9;17;8;16.7;420;98;10.00053194
2018;9;17;9;19.3;546;124;10.00001371
2018;9;17;10;21.3;627;155;9.999494194
2018;9;17;11;22;653;183;9.998973403
2018;9;17;12;22.8;625;209;9.998451331
2018;9;17;13;24.3;543;207;9.99792798
2018;9;17;14;24.9;467;168;9.997403349
2018;9;17;15;24.3;233;175;9.996877438
2018;9;17;16;22.2;46;46;9.996350249
2018;9;17;17;20.2;22;22;9.99582178
2018;9;17;18;18.1;3;0;9.995292034
2018;9;17;19;16.6;0;0;9.994761009
2018;9;17;20;15;2;0;9.994228706
2018;9;17;21;14.1;1;0;9.993695125
2018;9;17;22;13.6;2;0;9.993160268
2018;9;17;23;12.7;1;0;9.992624133
2018;9;18;0;12.6;2;0;9.992086721
2018;9;18;1;11.9;3;0;9.991548033
2018;9;18;2;11.2;2;0;9.991008068
2018;9;18;3;10.7;0;0;9.990466828
2018;9;18;4;10.3;0;0;9.989924311
2018;9;18;5;11.6;6;0;9.98938052
2018;9;18;6;12.9;73;57;9.988835453
2018;9;18;7;15.4;229;118;9.988289112
2018;9;18;8;17.7;389;137;9.987741496
2018;9;18;9;20;513;178;9.987192606
2018;9;18;10;22.2;595;212;9.986642442
2018;9;18;11;23.9;633;227;9.986091004
2018;9;18;12;24.8;613;228;9.985538293
2018;9;18;13;25.8;543;223;9.984984309
2018;9;18;14;25.6;356;240;9.984429052
2018;9;18;15;25.7;304;142;9.983872522
2018;9;18;16;24.4;128;92;9.983314721
2018;9;18;17;20.3;12;12;9.982755648
2018;9;18;18;19.8;0;0;9.982195302
2018;9;18;19;18.4;0;0;9.981633686
2018;9;18;20;17.1;0;0;9.981070799
2018;9;18;21;16;0;0;9.980506641
2018;9;18;22;14.3;0;0;9.979941212
2018;9;18;23;13.9;0;0;9.979374514
2018;9;19;0;13.3;0;0;9.978806546
2018;9;19;1;12.9;0;0;9.978237308
2018;9;19;2;12.4;0;0;9.977666801
2018;9;19;3;12.5;0;0;9.977095025
2018;9;19;4;12.2;2;0;9.97652198
2018;9;19;5;12;11;0;9.975947668
2018;9;19;6;13.6;42;42;9.975372087
2018;9;19;7;14.8;100;100;9.974795238
2018;9;19;8;16.4;161;159;9.974217123
2018;9;19;9;18.2;314;264;9.97363774
2018;9;19;10;19;256;249;9.97305709
2018;9;19;11;20.5;376;327;9.972475174
2018;9;19;12;20.4;181;179;9.971891992
2018;9;19;13;18.7;78;78;9.971307543
2018;9;19;14;18;39;39;9.97072183
2018;9;19;15;18;45;45;9.970134851
2018;9;19;16;17.7;22;22;9.969546607
2018;9;19;17;17;5;5;9.968957099
2018;9;19;18;16.3;2;0;9.968366326
2018;9;19;19;15.7;2;0;9.967774289
2018;9;19;20;15.4;2;0;9.967180989
2018;9;19;21;15.1;2;0;9.966586425
2018;9;19;22;15.5;2;0;9.965990598
2018;9;19;23;15.2;1;0;9.965393509
2018;9;20;0;14;0;0;9.964795157
2018;9;20;1;13.2;1;0;9.964195543
2018;9;20;2;12.5;0;0;9.963594667
2018;9;20;3;12.1;0;0;9.96299253
2018;9;20;4;11.6;2;0;9.962389132
2018;9;20;5;12.3;3;0;9.961784473
2018;9;20;6;12.7;32;32;9.961178553
2018;9;20;7;13;90;90;9.960571373
2018;9;20;8;14.9;290;208;9.959962933
2018;9;20;9;18;486;212;9.959353234
2018;9;20;10;19.6;572;222;9.958742276
2018;9;20;11;21.1;611;235;9.958130058
2018;9;20;12;22.2;593;232;9.957516582
2018;9;20;13;22.7;527;215;9.956901848
2018;9;20;14;23.3;426;169;9.956285856
2018;9;20;15;23.4;283;129;9.955668606
2018;9;20;16;22.4;133;87;9.955050099
2018;9;20;17;19.8;25;25;9.954430335
2018;9;20;18;17.1;0;0;9.953809315
2018;9;20;19;15.7;0;0;9.953187038
2018;9;20;20;14.8;0;0;9.952563505
2018;9;20;21;14.1;0;0;9.951938717
2018;9;20;22;13.8;0;0;9.951312673
2018;9;20;23;13.5;0;0;9.950685374
2018;9;21;0;12.9;0;0;9.950056821
2018;9;21;1;12;0;0;9.949427013
2018;9;21;2;11.9;1;0;9.948795952
2018;9;21;3;11.1;0;0;9.948163637
2018;9;21;4;11.1;0;0;9.947530068
2018;9;21;5;11.3;5;0;9.946895247
2018;9;21;6;12.1;72;59;9.946259173
2018;9;21;7;14.4;210;104;9.945621846
2018;9;21;8;16.8;368;143;9.944983268
2018;9;21;9;19.2;496;169;9.944343438
2018;9;21;10;21.5;583;205;9.943702356
2018;9;21;11;22.7;614;225;9.943060024
2018;9;21;12;23.4;602;217;9.942416441
2018;9;21;13;24.7;543;187;9.941771608
2018;9;21;14;25.6;436;152;9.941125525
2018;9;21;15;25.1;302;105;9.940478193
2018;9;21;16;23.9;137;79;9.939829611
2018;9;21;17;20.2;23;23;9.93917978
2018;9;21;18;17.4;0;0;9.938528701
2018;9;21;19;16.2;0;0;9.937876373
2018;9;21;20;15.2;0;0;9.937222798
2018;9;21;21;14.4;0;0;9.936567975
2018;9;21;22;14;0;0;9.935911905
2018;9;21;23;13.3;0;0;9.935254588
2018;9;22;0;12.8;1;0;9.934596025
2018;9;22;1;12.1;0;0;9.933936215
2018;9;22;2;11.7;0;0;9.93327516
2018;9;22;3;11.4;0;0;9.93261286
2018;9;22;4;11.4;1;0;9.931949314
2018;9;22;5;11.3;3;0;9.931284523
2018;9;22;6;12.9;56;50;9.930618488
2018;9;22;7;14.9;197;119;9.929951209
2018;9;22;8;17.5;344;159;9.929282687
2018;9;22;9;19.7;466;205;9.928612921
2018;9;22;10;21.6;549;236;9.927941912
2018;9;22;11;22.1;592;239;9.927269661
2018;9;22;12;23.1;573;227;9.926596167
2018;9;22;13;23.6;497;238;9.925921431
2018;9;22;14;24;400;178;9.925245454
2018;9;22;15;24;265;130;9.924568236
2018;9;22;16;23.1;124;82;9.923889776
2018;9;22;17;19.6;17;17;9.923210077
2018;9;22;18;17.6;0;0;9.922529137
2018;9;22;19;16.3;0;0;9.921846957
2018;9;22;20;15.8;1;0;9.921163538
2018;9;22;21;15;0;0;9.920478881
2018;9;22;22;14.4;0;0;9.919792984
2018;9;22;23;14.3;0;0;9.919105849
2018;9;23;0;13.9;0;0;9.918417476
2018;9;23;1;13.7;1;0;9.917727866
2018;9;23;2;13.8;0;0;9.917037018
2018;9;23;3;14.7;1;0;9.916344933
2018;9;23;4;15.7;0;0;9.915651612
2018;9;23;5;15.8;2;0;9.914957055
2018;9;23;6;16;20;20;9.914261262
2018;9;23;7;16.6;140;121;9.913564234
2018;9;23;8;17.2;231;194;9.912865971
2018;9;23;9;15.8;99;99;9.912166473
2018;9;23;10;13.4;44;44;9.911465741
2018;9;23;11;13.9;57;57;9.910763775
2018;9;23;12;13.7;67;67;9.910060575
2018;9;23;13;13.6;47;47;9.909356142
2018;9;23;14;13.1;47;47;9.908650477
2018;9;23;15;12.8;21;21;9.907943579
2018;9;23;16;12.7;78;69;9.907235449
2018;9;23;17;12.7;13;13;9.906526087
2018;9;23;18;12.5;1;0;9.905815494
2018;9;23;19;12.2;2;0;9.90510367
2018;9;23;20;11.5;3;0;9.904390616
2018;9;23;21;11.2;1;0;9.903676331
2018;9;23;22;11;3;0;9.902960817
2018;9;23;23;10.5;1;0;9.902244073
2018;9;24;0;10.5;1;0;9.9015261
2018;9;24;1;10.8;3;0;9.900806899
2018;9;24;2;10.7;3;0;9.900086469
2018;9;24;3;10.4;0;0;9.899364812
2018;9;24;4;10.1;0;0;9.898641926
2018;9;24;5;10.1;4;0;9.897917814
2018;9;24;6;10.2;31;31;9.897192475
2018;9;24;7;10.6;61;61;9.89646591
2018;9;24;8;11.4;140;140;9.895738119
2018;9;24;9;12.4;219;215;9.895009102
2018;9;24;10;13.7;266;262;9.894278859
2018;9;24;11;14.4;308;301;9.893547393
2018;9;24;12;15.1;296;287;9.892814701
2018;9;24;13;15.6;325;272;9.892080786
2018;9;24;14;16.2;316;228;9.891345647
2018;9;24;15;16.3;265;132;9.890609284
2018;9;24;16;16.1;104;82;9.889871699
2018;9;24;17;14.3;17;17;9.889132891
